start_id,end_id,type,source,confidence
topic_Were,concept_The_future_of_the_project,RELATES_TO,MISeD,0.7
topic_Were,concept_Strategies_for_mitigation_and_remediation_of_risks,RELATES_TO,MISeD,0.7
topic_Were,concept_The_feasibility_of_transcribing_meetings_in_less_than_one_month,RELATES_TO,MISeD,0.7
topic_Were,concept_John_Ohala's_comments_on_the_transcription_of_disfluencies,RELATES_TO,MISeD,0.7
topic_Besides,concept_Using_close_-_talking_microphones_on_every_speaker,RELATES_TO,MISeD,0.7
topic_Besides,concept_Experimenting_with_different_microphone_positions,RELATES_TO,MISeD,0.7
topic_Besides,concept_Exploring_the_possibility_of_using_an_array_of_microphones,RELATES_TO,MISeD,0.7
topic_Besides,concept_Investigating_signal_processing_techniques_for_pre_-_processing_the_waveforms,RELATES_TO,MISeD,0.7
topic_microphone,concept_Using_close_-_talking_microphones_on_every_speaker,RELATES_TO,MISeD,0.7
topic_microphone,concept_Experimenting_with_different_microphone_positions,RELATES_TO,MISeD,0.7
topic_microphone,concept_Exploring_the_possibility_of_using_an_array_of_microphones,RELATES_TO,MISeD,0.7
topic_microphone,concept_Investigating_signal_processing_techniques_for_pre_-_processing_the_waveforms,RELATES_TO,MISeD,0.7
speaker_Professor_B,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_E,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_D,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_A,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_Postdoc_G,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_H,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_C,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_F,meeting_Bmr011,PARTICIPATED_IN,MISeD,1.0
topic_What,concept_Voice_activity_detector:_Alcatel_and_OGI_had_proposed_the_use_of_voice_activity_detectors._For_this_reason,_a_new_evaluation_without_voice_activity_detector_will_be_held._The_participants_will_also_discuss_allowing_algorithm_changes,RELATES_TO,MISeD,0.7
topic_What,concept_Weightings_on_the_different_recognition_systems:_Changing_these_weightings_would_be_complex_because_weights_were_determined_6_months_ago,RELATES_TO,MISeD,0.7
topic_What,concept_Endpointing:_The_participants_agreed_to_use_endpointed_data_based_on_clean_speech,RELATES_TO,MISeD,0.7
topic_What,concept_Fifty_percent_improvement:_The_participants_agreed_to_aim_for_a_50%_improvement,_but_they_may_not_reach_this_goal_with_the_current_system._A_genetic_algorithm_could_be_used_to_search_for_the_best_combination_of_coefficients_to_improve_recognition,RELATES_TO,MISeD,0.7
topic_Aurora,concept_Voice_activity_detector:_Alcatel_and_OGI_had_proposed_the_use_of_voice_activity_detectors._For_this_reason,_a_new_evaluation_without_voice_activity_detector_will_be_held._The_participants_will_also_discuss_allowing_algorithm_changes,RELATES_TO,MISeD,0.7
topic_Aurora,concept_Weightings_on_the_different_recognition_systems:_Changing_these_weightings_would_be_complex_because_weights_were_determined_6_months_ago,RELATES_TO,MISeD,0.7
topic_Aurora,concept_Endpointing:_The_participants_agreed_to_use_endpointed_data_based_on_clean_speech,RELATES_TO,MISeD,0.7
topic_Aurora,concept_Fifty_percent_improvement:_The_participants_agreed_to_aim_for_a_50%_improvement,_but_they_may_not_reach_this_goal_with_the_current_system._A_genetic_algorithm_could_be_used_to_search_for_the_best_combination_of_coefficients_to_improve_recognition,RELATES_TO,MISeD,0.7
topic_Can,concept_Fifty_percent_improvement,RELATES_TO,MISeD,0.7
topic_Can,concept_Aim_for_a_50%_improvement,_but_this_may_not_be_possible_with_the_current_system,RELATES_TO,MISeD,0.7
topic_Can,concept_There_was_a_suggestion_to_use_a_genetic_algorithm_to_search_for_the_best_combination_of_coefficients_to_improve_recognition,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_agreed_to_use_endpointed_data_based_on_clean_speech,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_will_run_a_new_evaluation_without_a_voice_activity_detector,RELATES_TO,MISeD,0.7
speaker_Professor_B,meeting_Bro017,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_E,meeting_Bro017,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_A,meeting_Bro017,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_D,meeting_Bro017,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_C,meeting_Bro017,PARTICIPATED_IN,MISeD,1.0
topic_Can,concept_The_use_of_a_Field_Programmable_Gateway_Array_(FPGA)_chip_for_functionalities_and_a_Bluetooth_chip_for_communication_with_the_TV_set,RELATES_TO,MISeD,0.7
topic_Can,concept_The_integration_of_a_microphone_into_the_remote_control_for_speech_recognition,RELATES_TO,MISeD,0.7
topic_Can,concept_The_inclusion_of_a_small_charger_for_the_remote_control_instead_of_using_replaceable_batteries,RELATES_TO,MISeD,0.7
topic_Can,concept_The_consideration_of_adding_internet_access_functionality_to_the_remote_control_in_anticipation_of_future_digital_TV_sets,RELATES_TO,MISeD,0.7
topic_What,concept_Keep_the_navigation_buttons_simple,_with_a_focus_on_ease_of_use_and_minimal_clutter,RELATES_TO,MISeD,0.7
topic_What,concept_Consider_adding_a_speech_recognition_feature_for_controlling_the_TV_and_navigating_channels,_with_a_limited_vocabulary_for_feasibility,RELATES_TO,MISeD,0.7
topic_What,concept_Prioritize_a_slim_and_compact_design_for_the_remote_control_to_ensure_portability_and_comfort,RELATES_TO,MISeD,0.7
topic_What,concept_Maintain_a_balance_between_cost_and_features_to_ensure_affordability_while_still_offering_attractive_features_to_consumers,RELATES_TO,MISeD,0.7
topic_What,concept_Include_teletext_in_various_languages_to_accommodate_users'_preferences_and_language_needs,RELATES_TO,MISeD,0.7
topic_Were,concept_The_feasibility_of_implementing_speech_recognition_on_the_remote_control,_considering_the_limited_processing_power_and_battery_life_constraints,RELATES_TO,MISeD,0.7
topic_Were,concept_The_need_to_balance_cost_and_features_to_ensure_affordability_while_still_offering_attractive_features_to_consumers,RELATES_TO,MISeD,0.7
topic_Were,concept_The_integration_of_internet_access_functionality_into_the_remote_control_in_anticipation_of_future_digital_TV_sets,_and_the_technical_challenges_associated_with_this,RELATES_TO,MISeD,0.7
topic_Were,concept_The_decision_on_whether_to_include_teletext_in_various_languages,_considering_its_declining_popularity_and_the_complexity_of_implementation,RELATES_TO,MISeD,0.7
topic_Can,concept_Eliminating_teletext_and_lighting_adaptive_options_from_the_remote_control's_design_due_to_their_declining_popularity,RELATES_TO,MISeD,0.7
topic_Can,concept_Exploring_the_feasibility_of_integrating_speech_recognition_into_the_remote_control_with_a_limited_vocabulary_for_basic_functions,RELATES_TO,MISeD,0.7
topic_Can,concept_Prioritizing_a_slim_and_compact_design_for_the_remote_control,_along_with_a_small_charger_instead_of_replaceable_batteries,RELATES_TO,MISeD,0.7
topic_Can,concept_Considering_the_addition_of_internet_access_functionality_to_the_remote_control_in_anticipation_of_future_digital_TV_sets,RELATES_TO,MISeD,0.7
topic_Can,concept_Teletext_and_lighting_adaptive_options_were_removed_from_the_remote_control's_design_due_to_declining_popularity,RELATES_TO,MISeD,0.7
topic_Can,concept_The_feasibility_of_integrating_speech_recognition_with_a_limited_vocabulary_will_be_explored,RELATES_TO,MISeD,0.7
topic_Can,concept_The_remote_control_will_prioritize_a_slim_and_compact_design,_along_with_a_small_charger_instead_of_replaceable_batteries,RELATES_TO,MISeD,0.7
topic_Can,concept_The_team_will_consider_adding_internet_access_functionality_to_the_remote_control_in_anticipation_of_future_digital_TV_sets,RELATES_TO,MISeD,0.7
topic_Apart,concept_**User_Preferences:**_The_participants_discussed_the_importance_of_considering_user_preferences_and_feedback_in_the_design_and_functionality_of_the_remote_control,RELATES_TO,MISeD,0.7
topic_Apart,concept_**Technological_Constraints:**_The_capabilities_and_limitations_of_the_targeted_T_V__sets_were_taken_into_account_when_making_decisions_about_the_remote_control's_features,RELATES_TO,MISeD,0.7
topic_Apart,concept_**Future_Trends:**_The_team_considered_potential_future_developments_in_TV_technology_and_user_behavior_when_planning_for_the_remote_control's_design_and_functionality,RELATES_TO,MISeD,0.7
speaker_Project_Manager,meeting_IS1007b,PARTICIPATED_IN,MISeD,1.0
speaker_User_Interface,meeting_IS1007b,PARTICIPATED_IN,MISeD,1.0
speaker_Industrial_Designer,meeting_IS1007b,PARTICIPATED_IN,MISeD,1.0
speaker_Marketing,meeting_IS1007b,PARTICIPATED_IN,MISeD,1.0
topic_What,concept_The_participants_agreed_to_continue_with_their_current_approach,_which_involves_trading_latency_for_performance,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_mentioned_that_other_groups_attempting_to_solve_the_same_problem_were_taking_the_opposite_approach,_opting_for_low_latency_at_the_cost_of_performance,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_discussed_the_use_of_a_recurrent_filter_to_improve_the_accuracy_of_onset_detection,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_mentioned_that_the_neural_network_was_a_source_of_latency_in_the_system_and_brainstormed_ways_to_reduce_this_latency,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_discussed_their_plans_to_incorporate_spectral_subtraction_into_their_model,RELATES_TO,MISeD,0.7
speaker_Professor_C,topic_What,DISCUSSES,MISeD,0.8
speaker_Professor_C,topic_Why,DISCUSSES,MISeD,0.8
speaker_Professor_C,topic_noise,DISCUSSES,MISeD,0.8
speaker_Grad_E,topic_Viterbi,DISCUSSES,MISeD,0.8
speaker_PhD_A,meeting_Bro010,PARTICIPATED_IN,MISeD,1.0
speaker_Professor_C,meeting_Bro010,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_B,meeting_Bro010,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_D,meeting_Bro010,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_E,meeting_Bro010,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_F,meeting_Bro010,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_D,topic_What,DISCUSSES,MISeD,0.8
topic_Could,concept_The_participants_had_a_discussion_about_the_pros_and_cons_of_using_different_file_formats_to_store_data,_such_as_word_transcripts_and_annotations_of_word_transcripts,RELATES_TO,MISeD,0.7
topic_Could,concept_They_talked_about_the_advantages_and_disadvantages_of_using_XML,_P-files,_and_ATLAS,_among_other_formats,RELATES_TO,MISeD,0.7
topic_Could,concept_The_participants_also_discussed_the_importance_of_using_a_file_format_that_would_be_compatible_with_other_programs_and_databases,_to_make_it_easy_for_people_to_share_and_access_the_data,RELATES_TO,MISeD,0.7
topic_Could,concept_They_considered_the_possibility_of_using_a_relational_database_to_store_the_data,_but_decided_that_a_flat_file_format_would_be_sufficient_for_their_current_needs,RELATES_TO,MISeD,0.7
topic_Could,concept_The_participants_agreed_that_they_would_look_into_the_ATLAS_external_file_representation_and_consider_using_it_as_their_file_format_of_choice,_since_it_can_be_easily_imported_into_a_database_if_needed,RELATES_TO,MISeD,0.7
topic_What,concept_They_recognized_that_using_a_relational_database_would_allow_them_to_do_more_complex_searches_and_queries_on_the_data,RELATES_TO,MISeD,0.7
topic_What,concept_However,_they_also_realized_that_a_relational_database_would_be_more_complex_to_set_up_and_maintain,_and_that_it_would_not_be_necessary_for_their_current_needs,RELATES_TO,MISeD,0.7
topic_Besides,concept_mention_any_other_disadvantages_of_using_a_relational_database_beyond_the_complexity_and_maintenance_concerns,RELATES_TO,MISeD,0.7
topic_What,concept_They_felt_that_a_flat_file_format_would_be_sufficient_for_their_current_needs,RELATES_TO,MISeD,0.7
topic_What,concept_They_recognized_that_a_relational_database_would_be_more_complex_to_set_up_and_maintain,RELATES_TO,MISeD,0.7
topic_Why,concept_They_felt_that_a_flat_file_format_would_be_sufficient_for_their_current_needs,RELATES_TO,MISeD,0.7
topic_Why,concept_They_recognized_that_a_relational_database_would_be_more_complex_to_set_up_and_maintain,RELATES_TO,MISeD,0.7
topic_What,concept_Meet_their_current_needs,RELATES_TO,MISeD,0.7
topic_What,concept_Avoid_the_need_for_a_complex_setup_and_maintenance_process,RELATES_TO,MISeD,0.7
speaker_Grad_C,meeting_Bdb001,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_D,meeting_Bdb001,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_B,meeting_Bdb001,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_F,meeting_Bdb001,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_A,meeting_Bdb001,PARTICIPATED_IN,MISeD,1.0
speaker_Postdoc_E,meeting_Bdb001,PARTICIPATED_IN,MISeD,1.0
topic_Could,concept_The_participants_decided_to_make_the_weights_of_the_nodes_that_correspond_to_the_Keith_node_zero_for_now,RELATES_TO,MISeD,0.7
topic_Could,concept_They_also_made_the_Go-there_node_have_two_inputs,_Go-there-discourse_and_Endpoint-approach,_and_made_the_Info-on_node_have_two_inputs,_Function_and_History,RELATES_TO,MISeD,0.7
topic_Could,concept_They_agreed_to_rerun_a_meeting_with_only_three_of_them_to_finish_up_the_Bayes_net,_and_then_meet_again_as_a_group_to_present_the_results,RELATES_TO,MISeD,0.7
speaker_User_Interface,topic_During,DISCUSSES,MISeD,0.8
topic_During,concept_The_remote_should_have_a_tracking_device_to_make_it_easy_to_find,RELATES_TO,MISeD,0.7
topic_During,concept_The_remote_should_be_easy_to_use_with_one_hand,RELATES_TO,MISeD,0.7
topic_During,concept_The_remote_should_have_a_simple_and_intuitive_design_with_as_few_buttons_as_possible,RELATES_TO,MISeD,0.7
topic_During,concept_The_remote_should_be_made_of_sturdy_material_to_withstand_everyday_use,RELATES_TO,MISeD,0.7
topic_User,concept_The_remote_should_have_a_tracking_device_to_make_it_easy_to_find,RELATES_TO,MISeD,0.7
topic_User,concept_The_remote_should_be_easy_to_use_with_one_hand,RELATES_TO,MISeD,0.7
topic_User,concept_The_remote_should_have_a_simple_and_intuitive_design_with_as_few_buttons_as_possible,RELATES_TO,MISeD,0.7
topic_User,concept_The_remote_should_be_made_of_sturdy_material_to_withstand_everyday_use,RELATES_TO,MISeD,0.7
topic_Interface,concept_The_remote_should_have_a_tracking_device_to_make_it_easy_to_find,RELATES_TO,MISeD,0.7
topic_Interface,concept_The_remote_should_be_easy_to_use_with_one_hand,RELATES_TO,MISeD,0.7
topic_Interface,concept_The_remote_should_have_a_simple_and_intuitive_design_with_as_few_buttons_as_possible,RELATES_TO,MISeD,0.7
topic_Interface,concept_The_remote_should_be_made_of_sturdy_material_to_withstand_everyday_use,RELATES_TO,MISeD,0.7
speaker_Project_Manager,meeting_ES2016a,PARTICIPATED_IN,MISeD,1.0
speaker_Marketing,meeting_ES2016a,PARTICIPATED_IN,MISeD,1.0
speaker_User_Interface,meeting_ES2016a,PARTICIPATED_IN,MISeD,1.0
speaker_Industrial_Designer,meeting_ES2016a,PARTICIPATED_IN,MISeD,1.0
topic_What,concept_The_participants_evaluated_the_product's_design,_technical_features,_and_compliance_with_company_strategy,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_also_considered_the_results_of_user_testing_and_assessed_its_fashionable_appeal,RELATES_TO,MISeD,0.7
topic_What,concept_They_also_discussed_the_issue_of_the_product’s_limited_number_of_designs_and_its_impact_on_sales_and_customer_choice,RELATES_TO,MISeD,0.7
topic_Why,concept_The_fruit_shape_aligns_with_current_fashion_trends_and_makes_the_product_appealing_to_customers,RELATES_TO,MISeD,0.7
topic_Why,concept_The_fruit_shape_also_makes_the_product_look_unique_and_attractive,RELATES_TO,MISeD,0.7
topic_Besides,concept_The_shape_is_visually_appealing_and_unique,_which_could_make_the_product_more_attractive_to_customers,RELATES_TO,MISeD,0.7
topic_Besides,concept_The_shape_is_also_ergonomic_and_easy_to_hold,_which_could_enhance_the_user_experience,RELATES_TO,MISeD,0.7
topic_What,concept_They_felt_that_the_shape_would_conform_to_the_user's_hand_more_naturally,RELATES_TO,MISeD,0.7
topic_What,concept_They_also_believed_that_the_shape_would_make_the_remote_control_less_likely_to_slip_out_of_the_user's_hand,RELATES_TO,MISeD,0.7
topic_Which,concept_There_was_an_issue_with_one_of_the_participant's_computer_going_into_reduced_screen_size_mode,RELATES_TO,MISeD,0.7
topic_Which,concept_The_team_was_not_made_aware_regarding_the_newsflash_until_the_meeting_itself,_and_only_one_participant_ended_up_receiving_the_email,RELATES_TO,MISeD,0.7
topic_Which,concept_There_was_a_question_about_whether_the_corporate_identity_should_be_present_and_where_on_the_device_it_should_be_placed,RELATES_TO,MISeD,0.7
topic_What,concept_Users_below_the_age_of_forty_are_more_open_to_having_more_functions_available_to_them,_while_older_users_prefer_a_simpler_remote,RELATES_TO,MISeD,0.7
topic_What,concept_The_advanced_features_can_be_hidden_in_a_menu,_which_makes_the_remote_look_simpler_and_more_user-friendly,RELATES_TO,MISeD,0.7
topic_What,concept_This_can_help_to_satisfy_the_needs_of_both_groups_of_users,RELATES_TO,MISeD,0.7
speaker_Industrial_Designer,meeting_TS3006b,PARTICIPATED_IN,MISeD,1.0
speaker_User_Interface,meeting_TS3006b,PARTICIPATED_IN,MISeD,1.0
speaker_Project_Manager,meeting_TS3006b,PARTICIPATED_IN,MISeD,1.0
speaker_Marketing,meeting_TS3006b,PARTICIPATED_IN,MISeD,1.0
topic_Can,concept_Addressing_the_mental_health_and_well-being_of_students_and_staff_during_the_pandemic,RELATES_TO,MISeD,0.7
topic_Welsh,concept_Addressing_the_mental_health_and_well-being_of_students_and_staff_during_the_pandemic,RELATES_TO,MISeD,0.7
topic_Government,concept_Addressing_the_mental_health_and_well-being_of_students_and_staff_during_the_pandemic,RELATES_TO,MISeD,0.7
topic_Can,concept_Schools_would_need_to_have_systems_in_place_to_identify_vulnerable_children_and_young_people_who_would_need_to_still_attend_school,RELATES_TO,MISeD,0.7
topic_Can,concept_Schools_would_need_to_develop_a_plan_to_provide_continuity_of_learning_for_all_students_while_adhering_to_social_distancing_guidelines,RELATES_TO,MISeD,0.7
topic_Can,concept_Schools_would_need_to_address_the_mental_health_and_well-being_of_students_and_staff_during_the_pandemic,RELATES_TO,MISeD,0.7
topic_Apart,concept_Ensuring_all_staff_and_students_are_provided_with_the_necessary_training_and_support_to_implement_the_new_policies_and_procedures,RELATES_TO,MISeD,0.7
topic_Apart,concept_Addressing_the_concerns_of_parents_and_staff_who_may_be_reluctant_to_return_to_school_due_to_safety_concerns,RELATES_TO,MISeD,0.7
topic_Apart,concept_Ensuring_the_schools_have_the_appropriate_resources_to_implement_the_new_policies_and_procedures,_such_as_hand_sanitizer,_face_mask,_and_cleaning_supplies,RELATES_TO,MISeD,0.7
speaker_Steve_Davies,topic_What,DISCUSSES,MISeD,0.8
speaker_Steve_Davies,topic_Steve,DISCUSSES,MISeD,0.8
speaker_Steve_Davies,topic_Davies,DISCUSSES,MISeD,0.8
speaker_Lynne_Neagle_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Kirsty_Williams_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Dawn_Bowden_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Steve_Davies,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Hefin_David_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Suzy_Davies_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Helen_Mary_Jones_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Rob_Orford,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Janet_Finch-Saunders_AM,meeting_education2,PARTICIPATED_IN,MISeD,1.0
speaker_Huw_Morris,meeting_education2,PARTICIPATED_IN,MISeD,1.0
topic_What,concept_Janet_Finch-Saunders_expressed_concerns_about_the_lack_of_quantifiable_costs_within_the_regulatory_impact_assessment_and_the_potential_for_unknown_costs_to_be_problematic,_especially_for_local_authorities_and_health_boards,RELATES_TO,MISeD,0.7
topic_What,concept_She_argued_that_the_Welsh_Government_should_provide_sufficient_funding_to_alleviate_the_cost_implications_of_the_Bill,RELATES_TO,MISeD,0.7
topic_What,concept_The_Deputy_Minister_responded_that_the_Government_has_done_a_thorough_job_of_considering_the_potential_impacts_of_the_Bill_and_that_there_is_no_evidence_that_public_services_have_been_overwhelmed_following_similar_legislation_in_other_countries,RELATES_TO,MISeD,0.7
topic_What,concept_She_also_stated_that_work_is_ongoing_to_update_the_regulatory_impact_assessment_and_provide_more_detailed_estimates_of_the_unknown_costs_arising_from_the_Bill,RELATES_TO,MISeD,0.7
topic_Janet,concept_She_also_stated_that_work_is_ongoing_to_update_the_regulatory_impact_assessment_and_provide_more_detailed_estimates_of_the_unknown_costs_arising_from_the_Bill,RELATES_TO,MISeD,0.7
topic_Finch,concept_She_also_stated_that_work_is_ongoing_to_update_the_regulatory_impact_assessment_and_provide_more_detailed_estimates_of_the_unknown_costs_arising_from_the_Bill,RELATES_TO,MISeD,0.7
topic_Saunders,concept_She_also_stated_that_work_is_ongoing_to_update_the_regulatory_impact_assessment_and_provide_more_detailed_estimates_of_the_unknown_costs_arising_from_the_Bill,RELATES_TO,MISeD,0.7
topic_Can,concept_Janet_Finch-Saunders_and_Suzy_Davies_expressed_concerns_about_the_potential_negative_impact_of_the_Bill_on_parents,_particularly_in_terms_of_criminalization_and_the_lack_of_support_for_alternative_parenting_methods,RELATES_TO,MISeD,0.7
topic_Can,concept_The_Deputy_Minister_responded_that_the_Bill_is_intended_to_protect_children's_rights_and_that_the_Government_is_committed_to_providing_support_for_parents_through_awareness_campaigns,_parenting_programs,_and_other_initiatives,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_also_discussed_the_need_for_a_sufficient_implementation_period_to_allow_for_the_development_of_these_support_mechanisms_and_for_the_public_to_become_aware_of_the_changes_in_the_law,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_emphasized_the_importance_of_a_post-implementation_review_to_assess_the_effectiveness_of_the_Bill,_including_the_impact_on_public_attitudes,_public_services,_and_the_use_of_physical_punishment,RELATES_TO,MISeD,0.7
topic_Can,concept_The_Deputy_Minister_agreed_to_introduce_an_amendment_to_the_Bill_to_require_a_review_within_a_three-year_period,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_also_discussed_the_need_to_track_public_attitudes_and_consider_the_views_of_children_and_young_people_in_the_review_process,RELATES_TO,MISeD,0.7
topic_Bill,concept_The_participants_emphasized_the_importance_of_a_post-implementation_review_to_assess_the_effectiveness_of_the_Bill,_including_the_impact_on_public_attitudes,_public_services,_and_the_use_of_physical_punishment,RELATES_TO,MISeD,0.7
topic_Bill,concept_The_Deputy_Minister_agreed_to_introduce_an_amendment_to_the_Bill_to_require_a_review_within_a_three-year_period,RELATES_TO,MISeD,0.7
topic_Bill,concept_The_participants_also_discussed_the_need_to_track_public_attitudes_and_consider_the_views_of_children_and_young_people_in_the_review_process,RELATES_TO,MISeD,0.7
topic_What,concept_Janet_Finch-Saunders_proposed_amendments_to_the_Bill_that_would_require_the_Welsh_Government_to_prepare_a_report_on_the_awareness-raising_campaign_before_section_1_commences,RELATES_TO,MISeD,0.7
topic_What,concept_She_also_proposed_amendments_to_ensure_that_the_post-implementation_review_includes_a_focus_on_the_impact_of_the_Bill_on_parents_and_the_provision_of_support_for_alternative_parenting_methods,RELATES_TO,MISeD,0.7
topic_Janet,concept_Janet_Finch-Saunders_proposed_amendments_to_the_Bill_that_would_require_the_Welsh_Government_to_prepare_a_report_on_the_awareness-raising_campaign_before_section_1_commences,RELATES_TO,MISeD,0.7
topic_Janet,concept_She_also_proposed_amendments_to_ensure_that_the_post-implementation_review_includes_a_focus_on_the_impact_of_the_Bill_on_parents_and_the_provision_of_support_for_alternative_parenting_methods,RELATES_TO,MISeD,0.7
topic_Finch,concept_Janet_Finch-Saunders_proposed_amendments_to_the_Bill_that_would_require_the_Welsh_Government_to_prepare_a_report_on_the_awareness-raising_campaign_before_section_1_commences,RELATES_TO,MISeD,0.7
topic_Finch,concept_She_also_proposed_amendments_to_ensure_that_the_post-implementation_review_includes_a_focus_on_the_impact_of_the_Bill_on_parents_and_the_provision_of_support_for_alternative_parenting_methods,RELATES_TO,MISeD,0.7
topic_Saunders,concept_Janet_Finch-Saunders_proposed_amendments_to_the_Bill_that_would_require_the_Welsh_Government_to_prepare_a_report_on_the_awareness-raising_campaign_before_section_1_commences,RELATES_TO,MISeD,0.7
topic_Saunders,concept_She_also_proposed_amendments_to_ensure_that_the_post-implementation_review_includes_a_focus_on_the_impact_of_the_Bill_on_parents_and_the_provision_of_support_for_alternative_parenting_methods,RELATES_TO,MISeD,0.7
topic_Bill,concept_Janet_Finch-Saunders_proposed_amendments_to_the_Bill_that_would_require_the_Welsh_Government_to_prepare_a_report_on_the_awareness-raising_campaign_before_section_1_commences,RELATES_TO,MISeD,0.7
topic_Bill,concept_She_also_proposed_amendments_to_ensure_that_the_post-implementation_review_includes_a_focus_on_the_impact_of_the_Bill_on_parents_and_the_provision_of_support_for_alternative_parenting_methods,RELATES_TO,MISeD,0.7
speaker_Lynne_Neagle_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Julie_Morgan_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Janet_Finch-Saunders_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Dawn_Bowden_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Suzy_Davies_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Hefin_David_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Sian_Gwenllian_AM,meeting_education6,PARTICIPATED_IN,MISeD,1.0
speaker_Professor_B,topic_Why,DISCUSSES,MISeD,0.8
speaker_Professor_B,topic_system,DISCUSSES,MISeD,0.8
topic_Why,concept_The_participants_decided_to_prioritize_reducing_the_system's_latency_because_it_required_a_single_change_in_the_VAD_network,_while_investigating_the_tandem_network_was_a_more_complex_process,RELATES_TO,MISeD,0.7
topic_Why,concept_Reducing_the_latency_was_seen_as_a_more_direct_and_straightforward_approach_compared_to_investigating_the_tandem_network,RELATES_TO,MISeD,0.7
topic_system,concept_The_participants_decided_to_prioritize_reducing_the_system's_latency_because_it_required_a_single_change_in_the_VAD_network,_while_investigating_the_tandem_network_was_a_more_complex_process,RELATES_TO,MISeD,0.7
topic_system,concept_Reducing_the_latency_was_seen_as_a_more_direct_and_straightforward_approach_compared_to_investigating_the_tandem_network,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_agreed_to_reduce_the_system's_latency_by_10_milliseconds_by_making_changes_to_the_VAD_network,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_concluded_that_the_tandem_network_improved_the_system's_performance_when_a_limited_vocabulary_task_was_used,_but_its_impact_diminished_with_a_larger_vocabulary,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_decided_to_investigate_whether_the_tandem_network_is_essential_for_the_system_using_a_smaller_vocabulary_task_and_to_train_the_tandem_network_on_more_data,RELATES_TO,MISeD,0.7
speaker_Professor_G,topic_Did,DISCUSSES,MISeD,0.8
speaker_Professor_G,topic_Professor,DISCUSSES,MISeD,0.8
speaker_Professor_G,topic_Brian,DISCUSSES,MISeD,0.8
speaker_Professor_G,topic_Jose,DISCUSSES,MISeD,0.8
topic_Did,concept_The_participants_mentioned_the_use_of_special_words_to_represent_breath_and_laughter,RELATES_TO,MISeD,0.7
topic_Did,concept_They_also_explored_the_possibility_of_training_the_net_with_a_laughter_phone_and_a_breath_sound_phone,RELATES_TO,MISeD,0.7
topic_Professor,concept_The_participants_mentioned_the_use_of_special_words_to_represent_breath_and_laughter,RELATES_TO,MISeD,0.7
topic_Professor,concept_They_also_explored_the_possibility_of_training_the_net_with_a_laughter_phone_and_a_breath_sound_phone,RELATES_TO,MISeD,0.7
